"Table No. 19 (c)
STATEMENT ON REMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS UNDER RBI’s AUTOMATIC ROUTE
1362,CARLING-DHOOT INDIA PRIVATE LIMITED,MAHARASHTRA,Aurangabad,"Manufacture of switch, switch box, lamp holders, lugs etc.",Carling Technologies Inc,U.S.A,7.50,0.10,Received in the Company,
1363,ONX SOFTWARE SYSTEMS PRIVATE LIMITED,DELHI,South Delhi,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing","ONX.AI, LLC",U.S.A,7.50,0.10,Received in the Company,
1364,SVS FACILITY MANAGEMENT SERVICES PRIVATE LIMITED,TELANGANA,Hyderabad,Other non-specialised wholesale trade n.e.c.,ARUN VARMA PENMETSA,U.S.A,7.50,0.10,Received in the Company,
1365,JOULE CONSULTING PRIVATE LIMITED,MAHARASHTRA,Mumbai,Leasing of nonfinancial intangible assets,INDIAAXIS INVESTMENTS PTE LTD,Singapore,7.50,0.10,"Received in the
Company",
1366,ECHELON BIZTECH PRIVATE LIMITED,HARYANA,Panchkula,Other information technology and computer service activities n.e.c,Echelon Solutions Group LLC,U.S.A,7.50,0.10,Received in the Company,
1367,1T9 TECHNOLOGY PRIVATE LIMITED,MAHARASHTRA,Mumbai,Renting and leasing of motor vehicles,500 Fintech L.P.,U.S.A,7.52,0.10,"Received in the
Company",
1368,"GOKWIK COMMERCE SOLUTIONS PRIVATE
LIMITED",DELHI,South West Delhi,Publishing of operating business and other applications,"Fund I, a series of Utsav Somani Investments, LP",U.S.A,7.48,0.10,"Received in the
Company",
1369,AFG BUSINESS SOLUTIONS (INDIA) PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Other professional, scientific and technical activities n.e.c.",AFG India Holdings Pte Ltd,Singapore,7.47,0.10,Received in the Company,
1370,AHAGURU EDUCATION TECHNOLOGY PRIVATE LIMITED,TAMIL NADU,Chennai,OTHER EDUCATIONAL SERVICES N.E.C.,CHITHRA RAMESH AND MAHALINGAM RAMESH,U.S.A,7.50,0.10,Received in the Company,
1371,"EJOT-OCTAQON
FASTENING SYSTEMS PRIVATE LIMITED",HARYANA,Gurgaon,Other non-specialised wholesale trade n.e.c.,EJOT Invest International GMBH,Germany,7.50,0.10,"Received in
the Company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
1372,Medoplus Services Private Limited,UTTAR PRADESH,Gautam Buddha Nagar,Retail sale via e-commerce,Shekhar Yerramilli,U.S.A,7.45,0.10,"Received in
the Company",
1373,GLUTAWEIS COSMETICS PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Wholesale of toiletry, perfumery and cosmetics",I.G.S. LLC DBA YOUR ONLINE PUBLICIST OR I.G.S. LL,U.S.A,7.45,0.10,"Received in
the Company",
1374,MFRE ESTATE PRIVATE LIMITED,KARNATAKA,Bengaluru,Growing of coffee,Aequs Infrastructures Private Limited,Mauritius,7.44,0.10,Received in the Company,
1375,GoldVIP Technology Solutions Private Limited,DELHI,South West Delhi,"Operation of other websites that act as portals to the Internet, such as media sites providing periodically updated content",Helion Venture Partners III LLC,Mauritius,7.43,0.10,Received in the Company,
1376,Merabo Labs Private Limited,RAJASTHAN,Jaipur,Other non-specialised wholesale trade n.e.c.,Ken Glass,U.S.A,7.42,0.10,"Received in
the Company",
1377,Baldor Technologies Private Limited,MAHARASHTRA,Mumbai,Other information technology and computer service activities n.e.c,DREAM INCUBATOR INC,Japan,7.45,0.10,"Received in the
Company",
1378,SOMERSET EXPORTS PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Manufacture of purse, ladies handbags, artistic leather presented articles and novelties",ARUNA PROJECT,U.S.A,7.44,0.10,Received in the Company,
1379,SHUHARI TECH VENTURES PRIVATE LIMITED,KARNATAKA,Bengaluru,Other business support service activities n.e.c,JSC ASSOCIATES LIMITED,United Kingdom,7.40,0.10,Received in the Company,
1380,"ROOTER SPORTS TECHNOLOGIES PRIVATE
LIMITED",DELHI,South Delhi,Other information service activities n.e.c.,Lead Sports Ltd,Bahamas,7.42,0.10,"Received in the
Company",
1381,EOC POLYMERS INDIA PRIVATE LIMITED,DELHI,South Delhi,"Manufacture of plastic in primary forms (includes amino-resins, polyurethanes etc.)",CHEMINVEST AG,Switzerland,7.41,0.10,"Received in the
Company",
1382,KEE SAFETY SYSTEMS AND SERVICES INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,Wholesale of other construction equipment n.e.c.,KIG Limited,United Kingdom,7.40,0.10,Received in the Company,
1383,VSA Health & Wellness Private Limited,HARYANA,Gurgaon,"Wholesale of confectionery, bakery products and beverages other than intoxicants",Vishal Chawla,U.S.A,7.36,0.10,"Received in
the Company",
1384,STERNE INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,Wholesale of other electronic equipments and parts thereof,Nour Mohammed Osamah Al Radaideh,UAE,7.39,0.10,Received in the Company,
1385,ALTIGREEN PROPULSION LABS PRIVATE LIMITED,KARNATAKA,Bengaluru,Technical testing and analysis,Mathews Manaloor and Sisy Manaloor,U.S.A,7.39,0.10,"Received in
the Company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
1386,ALTIGREEN PROPULSION LABS PRIVATE LIMITED,KARNATAKA,Bengaluru,Technical testing and analysis,Kishore G Pathial and Subha Pathial,U.S.A,7.39,0.10,"Received in
the Company",
1387,"TRAVANCORE HEART
INSTITUTE PRIVATE LIMITED",KERALA,Thiruvananthapuram,Hospital activities,Dr. Rajamohan Chakrapani and Mrs. Amrita R Chakrapani,U.S.A,7.35,0.10,"Received in
the Company",
1388,TECH4BILLION MEDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other data processing, hosting and related activities n.e.c.",PIMG PROCEED INTERACTIVE MARKETING GROUP LIMITED,Cyprus,7.35,0.10,Received in the Company,
1389,DELHI SPORTS & ENTERTAINMENT PRIVATE LIMITED,DELHI,South Delhi,Operation of sports facilities,WALL STREET INVESTMENTS LTD,Mauritius,7.33,0.10,Received in the Company,
1390,MEDWAY TECHNOLOGIES PRIVATE LIMITED,KARNATAKA,Bengaluru,Software installation,ENTREPRENEUR FIRST(GLOBAL) L.P,United Kingdom,7.35,0.10,"Received in
the Company",
1391,SHIPLYST LOGISTICS PRIVATE LIMITED,MAHARASHTRA,Mumbai,Other information technology and computer service activities n.e.c,Shiplyst Inc,U.S.A,7.30,0.10,"Received in the
Company",
1392,Lohum Cleantech Pvt Ltd,DELHI,East Delhi,"Manufacture of primary cells and primary batteries and rechargeable batteries, cells containing manganese oxide, mercuric oxide silver oxide or other material",The DOUGLAS NEFF PROPERTY TRUST,U.S.A,7.30,0.10,Received in the Company,
1393,"STONES2MILESTONES EDU
SERVICES PRIVATE LIMITED",DELHI,North West Delhi,Educational support activities,Rajiv Gupta,Singapore,7.30,0.10,"Received in
the Company",
1394,STRATHSPEY LABS PRIVATE LIMITED,MAHARASHTRA,Mumbai,Wholesale of pharmaceutical and medical goods,STRATHSPEY HOLDINGS B.V.,Netherland,7.30,0.10,Received in the Company,
1395,"DIGITAL BLINC
TECHNOLOGIES PRIVATE LIMITED",MAHARASHTRA,Mumbai,Other information technology and computer service activities n.e.c,KNIGHTSBRIDGE LIMITED,Mauritius,7.30,0.10,"Received in
the Company",
1396,TRANSTRAC TECHNOLOGY SERVICES PRIVATE LIMITED,TAMIL NADU,Kanchipuram,Providing software support and maintenance to the clients,EZSWYPE LLC,U.S.A,7.33,0.10,Received in the Company,
1397,ALPHATION AUTO PRIVATE LIMITED,KARNATAKA,Bengaluru,Maintenance and repair of motor vehicles,ASIF MERCHANT,U.S.A,7.30,0.10,"Received in the
Company",
1398,Isprava Hospitality Private Limited,MAHARASHTRA,Mumbai,"Provision of short stay accommodation
n.e.c. (e.g. holiday homes, private guest houses etc.)",KAVI GUPTA,U.S.A,7.29,0.10,Received in the Company,
1399,STONES2MILESTONES EDU SERVICES PRIVATE,DELHI,North West Delhi,Educational support activities,"Unreasonable Capital Fund I, L.P.",U.S.A,7.28,0.10,Received in the,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
,LIMITED,,,,,,,,Company,
1400,AMERICAN BREW CRAFTS PRIVATE LIMITED,TELANGANA,Hyderabad,Manufacture of beer,TBULL CORPORATION,U.S.A,7.28,0.10,Received in the Company,
1401,ECO PALLET PRIVATE LIMITED,KARNATAKA,Bengaluru,"Manufacture of wooden boxes, barrels, vats, tubs, packing cases etc.","The Accend Group Holdings, Inc.",U.S.A,7.27,0.10,"Received in
the Company",
1402,JOGOHEALTH PRIVATE LIMITED,TAMIL NADU,Chennai,Other information technology and computer service activities n.e.c,JOGOHEALTH INC,U.S.A,7.27,0.10,"Received in the
Company",
1403,RZPX Private Limited,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Razorpay Inc,U.S.A,7.27,0.10,"Received in the
Company",
1404,Opendoors Fintech Private Limited,DELHI,West Delhi,Activities auxiliary to financial service activities n.e.c.,Opendoors Global Fintech Private Limited,Mauritius,7.27,0.10,Received in the Company,
1405,LEUCINE MEDTECH PRIVATE LIMITED,RAJASTHAN,Ganganagar,Other information technology and computer service activities n.e.c,Techstars Bangalore 2019 LLC,U.S.A,7.26,0.10,"Received in the
Company",
1406,SNOW ORGANICS GREEN FARMS PRIVATE LIMITED,HIMACHAL PRADESH,Sirmaur,Manufacture of pasteurised milk whether or not in bottles/ polythene packs etc. (plain or flavoured),ANDREW BANIHIDI,U.S.A,7.26,0.10,Received in the Company,
1407,ORGFARM SUPPLIES PRIVATE LIMITED,TAMIL NADU,Kanchipuram,Retail sale via e-commerce,ORGFARM INC,U.S.A,7.26,0.10,Received in the Company,
1408,"AHAGURU EDUCATION
TECHNOLOGY PRIVATE LIMITED",TAMIL NADU,Chennai,OTHER EDUCATIONAL SERVICES N.E.C.,VIJAY KUMAR MANGHNANI AND VIMLA GULABANI,U.S.A,7.28,0.10,"Received in
the Company",
1409,"MINDCRESCENT WELLNESS VENTURES
PRIVATE LIMITED",MAHARASHTRA,Mumbai,"Other human health activities n.e.c. (including independent ambulance
activities)",Micasa Investments (S) Pte Ltd,Singapore,7.24,0.10,"Received in the
Company",
1410,SILVEREDGE TECHNOLOGIES PRIVATE LIMITED,DELHI,New Delhi,Providing software support and maintenance to the clients,SILVERPUSH PTE LTD,Singapore,7.22,0.10,Received in the Company,
1411,"KARNATAKA RESCO
ROOFTOP SOLAR PRIVATE LIMITED",TELANGANA,Hyderabad,Electric power generation using solar energy,TEP Solar India Mauritius,Mauritius,7.19,0.10,"Received in
the Company",
1412,Smart Parts Online Private Limited,HARYANA,Gurgaon,Retail sale via e-commerce,Corentine Trading Limited,Cyprus,7.19,0.10,"Received in the
Company",
1413,PRANAYA PHARMACEUTICALS,TELANGANA,K.V.Rangareddy,Manufacture of other pharmaceutical and botanical products n.e.c. like hina powder,Kanigiri Gade,U.S.A,7.18,0.10,Received in the,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
,PRIVATE LIMITED,,,etc.,,,,,Company,
1414,PHASE POWER PROTECTION PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Wholesale of other machinery, equipment and supplies n.e.c. including computer- controlled machine tools and computer- controlled sewing and knitting machines",ERLPhase Power Technologies Limited,Canada,7.20,0.10,Received in the Company,
1415,INDIGENOUS FOOD PRIVATE LIMITED,HARYANA,Yamuna Nagar,Manufacture of other dairy products n.e.c.,TOWER INTERNATIONAL LTD,Cayman Islands,7.19,0.10,"Received in the
Company",
1416,B9 BEVERAGES PRIVATE LIMITED,DELHI,Central Delhi,Manufacture of beer,KOIS HOLDINGS,Belgium,7.15,0.10,Received in the Company,
1417,Bodhgaya Guest House Private Limited,DELHI,West Delhi,"Hotels and Motels, inns, resorts providing
short term lodging facilities; includes accommodation in house boats",Richard Dixey,U.S.A,7.12,0.10,"Received in
the Company",
1418,Nineroot Technologies Private Limited,HARYANA,Gurgaon,Other information technology and computer service activities n.e.c,Bharat Shyam and Sarah J Ford Irrevocable Trust,U.S.A,7.14,0.10,"Received in
the Company",
1419,ENERGIM SUSTAINABLE SOLUTIONS PRIVATE LIMITED,KARNATAKA,Bengaluru,Electric power generation using other non conventional sources,ENERGIM FZCO,UAE,7.13,0.10,Received in the Company,
1420,UTKAL HEALTHCARE PRIVATE LIMITED,ODISHA,Khorda,Hospital activities,ADITYA SAMAL,U.S.A,7.13,0.10,GreenField,
1421,YKBK INFRA PRIVATE LIMITED,HARYANA,Gurgaon,"Construction and maintenance of motorways, streets, roads, other vehicular and pedestrian ways, highways, bridges,
tunnels and subways",YKBK JAPAN INC,Japan,7.09,0.10,Received in the Company,
1422,KARE PARTNERS GROUP INDIA PRIVATE LIMITED,DELHI,South Delhi,Hospital activities,Kare Partners Mauritius Limited,Mauritius,7.08,0.10,"Received in the
Company",
1423,Ediven Construction & Real Estate Pvt. Ltd.,GOA,South Goa,Construction of buildings carried out on own-account basis or on a fee or contract basis,Scoders Ltd,Israel,7.08,0.10,Received in the Company,
1424,SCANTA INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,SCANTA INC,U.S.A,7.07,0.10,"Received in the
Company",
1425,"MEDOVIA PHARMACEUTICALS
PRIVATE LIMITED",DELHI,South Delhi,Wholesale of pharmaceutical and medical goods,SOMAP INTERNATIONAL PTE LTD,Singapore,7.07,0.10,"Received in the
Company",
1426,PARAZELSUS INDIA PRIVATE LIMITED,MAHARASHTRA,Thane,Warehousing of refrigerated (cold storage),PARAZELSUS ORIENT LIMITED,British Virginia,7.00,0.10,"Received in the
Company",
1427,BENTENG (INDIA),TAMIL NADU,Chennai,Manufacture of parts and accessories for the,Suzhou Benteng Science and,China,7.00,0.10,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
,PRECISION TECHNOLOGY PRIVATE LIMITED,,,machine tools listed above,Technology Co Ltd,,,,the Company,
1428,HUBERTUS MEDICAL PRODUCTS PRIVATE LIMITED,ANDHRA PRADESH,Krishna,"MANUFACTURE OF MEDICINAL SUBSTANCES USED IN THE MANUFACTURE OF PHARMACEUTICALS: ANTIBIOTICS, ENDOCRINE PRODUCTS, BASIC VITAMINS; OPIUM DERIVATIVES; SULPHA DRUGS; SERUMS AND PLASMAS; SALICYLIC ACID, ITS SALTS AND ESTERS; GLYCOSIDES AND VEGETABLE ALKALOIDS;",Hubertus Paninvest Gmbh,Austria,7.00,0.10,Received in the Company,
1429,CONVERTERTEC ENERGY SOLUTIONS INDIA PRIVATE LIMITED,MAHARASHTRA,Pune,"Manufacture of power generators (except battery charging alternators for internal combustion engines), motor generator sets
(except turbine generator set units)",convertertec deutschland gmbh,Germany,7.00,0.10,Received in the Company,
1430,BENTENG (INDIA) PRECISION TECHNOLOGY PRIVATE LIMITED,TAMIL NADU,Chennai,Manufacture of parts and accessories for the machine tools listed above,"suzhou benteng science an dtechnology co.,",China,7.00,0.10,Received in the Company,
1431,"PIONEER PROPERTY ZONE SERVICES PRIVATE
LIMITED",MAHARASHTRA,Mumbai,Management consultancy activities,Old Mutual Property (Pty) Limited,South Africa,7.00,0.10,"Received in the
Company",
1432,Opendoors Fintech Private Limited,DELHI,West Delhi,Activities auxiliary to financial service activities n.e.c.,Opendoors Global Fintech Private Limited,Mauritius,6.95,0.10,Received in the Company,
1433,GO LORRY PRIVATE LIMITED,TAMIL NADU,Chennai,Motorised road freight transport,GO LORRY INCORPORATED,U.S.A,6.91,0.10,Received in the Company,
1434,TEXTUAL ANALYTICS SOLUTIONS PVT LTD,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer
program to meet the needs of a particular client excluding web-page designing",AREFUR RAHMAN,U.S.A,6.90,0.09,"Received in
the Company",
1435,Valuedesign Services Private Limited,MAHARASHTRA,Mumbai,Other business support service activities n.e.c,VALUEDESIGN INC,Japan,6.92,0.09,"Received in the
Company",
1436,MYMONEYKARMA INFOMATICS INDIA PRIVATE LIMITED,TELANGANA,Hyderabad,Other information technology and computer service activities n.e.c,MY MONEY KARMA INC.,U.S.A,6.88,0.09,Received in the Company,
1437,AVA LIFESTYLE PRODUCTS & SERVICES PRIVATE LIMITED,DELHI,North West Delhi,"Renting of tent, furniture, pottery and glass, kitchen and tableware, utensils, household electrical and electronic equipments etc.",Thinkuvate Rentickle Pte Ltd,Singapore,6.87,0.09,Received in the Company,
1438,Health Arx Technologies Private Limited,DELHI,South West Delhi,"Other data processing, hosting and related activities n.e.c.",PARKVIEW HEALTH LLC,U.S.A,6.87,0.09,"Received in the
Company",
1439,FINDEED SOLUTIONS,KARNATAKA,Bengaluru,"Other professional, scientific and technical",Redbrook Pte. Limited,Singapore,6.85,0.09,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
,PRIVATE LIMITED,,,activities n.e.c.,,,,,the Company,
1440,"VN SUNRISE REFRIGERATION TECHNOLOGY PRIVATE
LIMITED",HARYANA,Faridabad,"Manufacture of refrigerating or freezing equipment for industrial use, including assemblies of major components",JANHAVI INC,U.S.A,6.84,0.09,Brownfield,
1441,ACCIOJOB PRIVATE LIMITED,UTTAR PRADESH,Bareilly,Human resources provision and management of human resources functions,ACCIOJOB INC,U.S.A,6.81,0.09,Received in the Company,
1442,Rainpay India Private Limited,KARNATAKA,Bengaluru,Management consultancy activities,RAIN TECHNOLOGIES INC.,U.S.A,6.81,0.09,Received in the Company,
1443,JJI AUTOMOTIVE PRIVATE LIMITED,ANDHRA PRADESH,Ananthapur,"Manufacture of parts and accessories of
bodies for motor vehicles such as safety belts, airbags,doors, bumpers",LEE JUN HEE,South Korea,6.79,0.09,Brownfield,
1444,JJI AUTOMOTIVE PRIVATE LIMITED,ANDHRA PRADESH,Ananthapur,"Manufacture of parts and accessories of bodies for motor vehicles such as safety
belts, airbags,doors, bumpers",DAEUP KIM,South Korea,6.77,0.09,Brownfield,
1445,KLIMAS INDIA PRIVATE LIMITED,MAHARASHTRA,Pune,"Wholesale of hardware and sanitary fittings and fixtures and flat glass including tools such as hammers, saws, screwdrivers and other hand tools",KLIMAS WOJCIECH,Poland,6.74,0.09,Received in the Company,
1446,VICTORINOX INDIA PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Wholesale of watches, clocks and optical goods",VICTORINOX AG,Switzerland,6.70,0.09,"Received in
the Company",
1447,Amplus Venus Private Limited,DELHI,South Delhi,Electric power generation using solar energy,AMPLUS ENERGY SOLUTIONS PTE LTD,Singapore,6.62,0.09,Received in the Company,
1448,PARFAIT LINGERIE INDIA PRIVATE LIMITED,UTTAR PRADESH,Gautam Buddha Nagar,"Retail sale of readymade garments, hosiery
goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.",Uni Grace Corporation,U.S.A,6.64,0.09,"Received in
the Company",
