Table No. 19 (c),,,,,,,,
"STATEMENT ON REMITTANCE-WISE OF FDI EQUITY INFLOWS RECEIVED UNDER RBI’s AUTOMATIC ROUTE
"201
9",IKEA TRADING (INDIA) PRIVATE LIMITED,Netherlands,INGKA PRO HOLDING B.V.,NEW DELHI,Other non-specialised wholesale trade n.e.c.,27.61,0.43,
"202
0",IKEA TRADING (INDIA) PRIVATE LIMITED,Netherlands,INGKA HOLDING EUROPE B.V.,NEW DELHI,Other non-specialised wholesale trade n.e.c.,0.00,0.00,
"202
1",REELEEZEE SOFTWARE SERVICES INDIA PVT LT,Netherlands,REELEEZEE BV,AHMEDABAD,Other information technology and computer service activities n.e.c,0.28,0.00,
"202
2",SEPSET CONSTRUCTIONS LIMITED,Netherlands,GUAYAMA P.R. HOLDINGS B.V.,NEW DELHI,Electric power generation using solar energy,185.78,2.88,
"202
3",SEPSET CONSTRUCTIONS LIMITED,Netherlands,GUAYAMA P.R. HOLDINGS B.V.,NEW DELHI,Electric power generation using solar energy,380.35,5.90,
"202
4",ARDOM TOWERGEN PRIVATE LIMITED,Netherlands,QUANTA SERVICES NETHERLANDS BV,NEW DELHI,Electric power generation using solar energy,35.89,0.56,
"202
5",INDUS CONCESSIONS INDIA PVT LTD (ISOLUX,Netherlands,ROADIS SANDPIPER B.V.,NEW DELHI,Management consultancy activities,30.00,0.47,
"202
6",GLADSTONE CONSULTANCY P LTD,Netherlands,Culture Development Holding BV,CHENNAI,Management consultancy activities,0.09,0.00,
"202
7",SEI SRIRAM POWER PRIVATE LIMITED,Netherlands,SUNE SOLAR B.V,BANGALORE,Electric power generation using solar energy,222.63,3.46,
"202
8",DIRECT DIALOGUE INITIATIVES INDIA PRIVAT,Netherlands,STICHTING GREENPEACE COUNCIL,BANGALORE,Management consultancy activities,50.00,0.78,
"202
9",DARAMIC BATTERY SEPARATOR INDIA PRIVATE,Netherlands,polypore bv,BANGALORE,"Manufacture of electric accumulator incuding parts thereof (separators,
containers, covers)",399.52,6.20,
"203
0",FIVE WHEELS PRIVATE LIMITED,Netherlands,TREECORP HOLDING B.V,BANGALORE,Manufacture of motor vehicles n.e.c.,4.25,0.07,
"203
1",ZCL CHEMICALS LTD,Netherlands,NHPEA ZEUS HOLDING B.V,MUMBAI,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, endocrine","1,500.00",23.28,
2032,FUTURE GENERALI INDIA LIFE INSURANCE COM,Netherlands,PARTICIPATE MAATSCHAPPIJ GRAAFSCHAP HOLL,MUMBAI,Life insurance,65.05,1.01,
2033,FUTURE GENERALI INDIA LIFE INSURANCE COM,Netherlands,PARTICIPATE MAATSCHAPPIJ GRAAFSCHAP HOLL,MUMBAI,Life insurance,76.50,1.19,
2034,KENDRION (PUNE) PVT LTD (FORMERLY KENDRI,Netherlands,KENDRION FINANCE B.V,MUMBAI,Other business support service activities n.e.c.,70.00,1.09,
"203
5",AGORA MICROFINANCE (JAGDHAN FINANCE & IN,Netherlands,AGORA MICROFINANCE NV,MUMBAI,"Other financial service activities, except insurance
and pension funding activities,",33.00,0.51,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,,,n.e.c.,,,
"203
6",ECOREN ONE WIND ENERGY PVT LTD,Netherlands,GUAYAMA P.R. HOLDINGS B.V.,HYDERABAD,"Electric power generation using other non conventional
sources",242.54,3.76,
"203
7",SYMBIOTIC FOODS PVT LTD,Netherlands,STITCHING BUSINESS 4 IMPACT,GUWAHATI,"Preservation, Processing and canning of meat",3.00,0.05,
"203
8",BOSCH ELECTRICAL DRIVES INDIA PVT LTD,Netherlands,ROBERT BOSCH INVESTMENT NEDERLAND B V,CHENNAI,"Manufacture of motor vehicle electrical equipment, such as generators, alternators, spark plugs, ignition",45.00,0.70,
"203
9",PRABHUDEVA STUDIOS P LTD,Netherlands,Karan holdings BV,CHENNAI,Production of motion picture,29.74,0.46,
"204
0",CLAESENS FASHIONS PRIVATE LIMITED,Netherlands,DEN BOER ARIE GERARD WILLEM,BANGALORE,"Wholesale of textiles, fabrics, yarn, household linen, articles of clothing, floor coverings and
tapestry,",9.96,0.15,
"204
1",AUTOMOBILITY SERVICES AND SOLUTIONS PRIV,Netherlands,"ROBERT BOSCH
INVESTMENT NEDERLAND B.V",BANGALORE,Maintenance and repair of motor vehicles,0.10,0.00,
"204
2",CLAESENS FASHIONS PRIVATE LIMITED,Netherlands,DEN BOER ARIE GERARD WILLEM,BANGALORE,"Wholesale of textiles, fabrics, yarn, household linen, articles of clothing, floor coverings and tapestry,",3.35,0.05,
"204
3",OTTO BOCK HEALTHCARE INDIA PVT LTD(OTTO,Netherlands,OTTO BOCK HOLDING BV,MUMBAI,"Other human health activities
n.e.c. (including independent ambulance activities)",372.40,5.78,
"204
4",VOLKSWAGEN INDIA PVT. LTD.,Netherlands,VOLKSWAGEN INTERNATIONAL FINANCE NV,MUMBAI,Other business support service activities n.e.c.,706.13,10.96,
"204
5",MOERHEIM PLANTS AND FLOWERS PRIVATE LIMI,Netherlands,THEO RUIJS MANAGEMENT EN,BANGALORE,Organic farming of non- basmati rice,9.21,0.14,
"204
6",HARITAH SOLAR RENEWABLE ENERGY P LTD,Netherlands,SunE Solar B.V,CHENNAI,Electric power generation using solar energy,0.10,0.00,
"204
7",HARITAH SOLAR RENEWABLE ENERGY P LTD,Netherlands,"SunEdison Energy Holdings
B.V ( Nominee",CHENNAI,Electric power generation using solar energy,0.00,0.00,
"204
8",YARROW INFRASTRUCTURE PRIVATE LIMITED,Netherlands,Guayama P.R. Holdings B.V.,NEW DELHI,Electric power generation using solar energy,69.65,1.08,
"204
9",YARROW INFRASTRUCTURE PRIVATE LIMITED,Netherlands,Gunyama P.R. Holdings B.V.,NEW DELHI,Electric power generation using solar energy,525.89,8.16,
"205
0",PAVAMAN POLY PRODUCTS PVT LTD,Netherlands,M/S REHEZU BV,BANGALORE,Manufacture of other plastics products n.e.c.,1.18,0.02,
"205
1","ABBVIE BIOPHARMACEUTICALS PVT
LTD",Netherlands,Abbvie Japan Holdings B. V.,MUMBAI,Wholesale of pharmaceutical and medical goods,4.75,0.07,
"205
2",SPENCER STUART (INDIA) PVT. LTD.,Netherlands,SPENCER STUART INTERNATIONAL BV,MUMBAI,Management consultancy activities,22.50,0.35,
"205
3",SONATA FINANCE PVT LTD,Netherlands,tridos custody b.v acting in its capacit,KANPUR,"Other financial service activities, except insurance and pension funding activities, n.e.c.",160.97,2.50,
"205
4",RATTAN INDIA SOLAR 2 PRIVATE LIMITED,Netherlands,GUAYAMA P.R. HOLDINGS B.V.,NEW DELHI,Electric power generation using solar energy,116.49,1.81,
"205
5",RATTAN INDIA SOLAR 2 PRIVATE LIMITED,Netherlands,GUAYAMA P.R. HOLDINGS B.V.,NEW DELHI,Electric power generation using solar energy,351.32,5.45,
"205
6",RIJK ZWAAN INDIA SEEDS PVT LTD,Netherlands,RIJK ZWAAN ZAADTEELT EN ZAADHANDEL B.V,BANGALORE,Growing of vegetable seeds (except beet seed),141.63,2.20,
"205
7",REELEEZEE SOFTWARE SERVICES INDIA PVT LT,Netherlands,REELEEZEE B V,AHMEDABAD,Other information technology and computer service activities n.e.c,0.10,0.00,
"205
8",SPRINT ADVISORY SERVICES P L (O/N SAIN A,Netherlands,PARTICIPATIE MAATSCHAPPIJ,MUMBAI,Management consultancy activities,0.48,0.01,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,GRAAFSCHAP HOL,,,,,
"205
9",SENSIENT INDIA PVT LTD,Netherlands,SENSIENT HOLDING I BV,MUMBAI,Other non-specialised wholesale trade n.e.c.,50.00,0.78,
"206
0",K-NOMICS TECHNO SOLUTIONS PRIVATE LIMITE,Netherlands,VEDERBOS VENTURES B.V,BANGALORE,"Computer consultancy and
computer facilities management activities",5.96,0.09,
"206
1",K-NOMICS TECHNO SOLUTIONS PRIVATE LIMITE,Netherlands,VEDERBOS VENTURES B.V,BANGALORE,Computer consultancy and computer facilities management activities,0.04,0.00,
"206
2",ARDOM TOWERGEN PRIVATE LIMITED,Netherlands,QUANTA SERVICES NETHERLANDS BV,NEW DELHI,Electric power generation using solar energy,62.23,0.97,
"206
3",TRIGGERISE INDIA PRIVATE LIMITED,Netherlands,TRIGGERISE B.V.,NEW DELHI,Other information technology and computer service activities n.e.c,0.10,0.00,
"206
4",RENAULT NISSAN TECHNOLOGY&BUSINESS CENTR,Netherlands,NISSAN INTERNATIONAL HOLDINGS B.V.,CHENNAI,"Other professional, scientific and technical activities n.e.c.",832.47,12.92,
"206
5",SOLENIS GSS INDIA PVT LTD,Netherlands,SOLENIS NETHERLANDS B.V.,HYDERABAD,"Accounting, bookkeeping and auditing activities",58.90,0.91,
"206
6",BEKAERT MUKAND WIRE INDUSTRIES PVT. LTD.,Netherlands,BEKAERT HOLDING B.V,MUMBAI,Other business support service activities n.e.c.,170.00,2.64,
"206
7",BEKAERT MUKAND WIRE INDUSTRIES PVT. LTD.,Netherlands,BEKAERT HOLDING B.V,MUMBAI,Other business support service activities n.e.c.,20.00,0.31,
"206
8",ADIDAS INDIA PRIVATE LIMITED,Netherlands,ADIDAS INTERNATIONAL B.V.,NEW DELHI,Activities of holding companies,9.00,0.14,
"206
9",VOLKSWAGEN FINANCE PVT LTD,Netherlands,VOLKSWAGEN FINANCIAL OVERSEAS BV,MUMBAI,Other business support service activities n.e.c.,62.37,0.97,
"207
0",VOLKSWAGEN FINANCE PVT LTD,Netherlands,VOLKSWAGEN FINANCIAL OVERSEAS BV,MUMBAI,Other business support service activities n.e.c.,5.21,0.08,
"207
1",VOLKSWAGEN FINANCE PVT LTD,Netherlands,VOLKSWAGEN FINANCIAL OVERSEAS BV,MUMBAI,Other business support service activities n.e.c.,6.03,0.09,
"207
2",SEI BHEEM PRIVATE LIMITED,Netherlands,SUNE SOLAR B.V,CHENNAI,Electric power generation using solar energy,183.15,2.84,
"207
3",SEI ADITI POWER P LTD,Netherlands,SUNE SOLAR B.V,CHENNAI,Electric power generation using solar energy,183.29,2.84,
"207
4",SHVETAH POWER PRIVATE LIMITED,Netherlands,SUNE SOLAR B V,CHENNAI,Electric power generation using solar energy,0.10,0.00,
"207
5",SHVETAH POWER PRIVATE LIMITED,Netherlands,SUNEDISON ENERGY HOLDINGS B.V,CHENNAI,Electric power generation using solar energy,0.00,0.00,
"207
6",RENAULT NISSAN TECHNOLOGY&BUSINESS CENTR,Netherlands,Renault Group BV,CHENNAI,"Other professional, scientific and technical activities n.e.c.","1,664.93",25.84,
"207
7",TERRAFORM GLOBAL INDIA PRIVATE LIMITED,Netherlands,TerraForm Global Palmares Holding B.V.,CHENNAI,Electric power generation using solar energy,0.10,0.00,
"207
8",TERRAFORM GLOBAL INDIA PRIVATE LIMITED,Netherlands,SE Emerging Markets Holding B.V. [nomine,CHENNAI,Electric power generation using solar energy,0.00,0.00,
"207
9","PAUL HARTMANN MEDICAL
PVT LTD-Regisatrai",Netherlands,PAUL HARTMANN FINANACE B.V.,CHENNAI,Other non-specialised wholesale trade n.e.c.,7.00,0.11,
"208
0",AARISH SOLAR POWER PRIVATE LIMITED,Netherlands,SUNEDISON NETHERLANDS APAC HOLDCO B.V,CHENNAI,Electric power generation using solar energy,0.00,0.00,
"208
1",SEI ADITI POWER P LTD,Netherlands,SUNE SOLAR B V,CHENNAI,Electric power generation using solar energy,17.80,0.28,
"208
2",ESHWAR ENERGY PRIVATE LTD,Netherlands,SunE Solar b.v,CHENNAI,Electric power generation using solar energy,0.10,0.00,
"208
3",ESHWAR ENERGY PRIVATE LTD,Netherlands,SUNEDISON ENERGY HOLDINGS B V,CHENNAI,Electric power generation using solar energy,0.00,0.00,
"208
4",PRICEBURP MEDIA PVT LTD,Netherlands,M/s Bright Venture Holdings B V,MUMBAI,"Operation of web sites that
use a search engine to generate and maintain",0.40,0.01,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,,,extensive databases of internet,,,
"208
5",READY ROTI INDIA PRIVATE LIMITED,Netherlands,Bimbo Holanda B.V.,JAIPUR,Manufacture of bread,"2,350.32",36.47,
"208
6",COCOFIBRE INDUSTRIES PVT. LTD.,Netherlands,M/S HAMAT HOLDING B V,KOCHI,"Manufacture of carpets, and other floor coverings made of jute, mesta and coir",2.73,0.04,
"208
7",INDUS CONCESSIONS INDIA PVT LTD (ISOLUX,Netherlands,ROADIS SANDPIPER B.V.,NEW DELHI,Management consultancy activities,160.59,2.49,
"208
8",RENEW POWER VENTURES PRIVATE LIMITEDA,Netherlands,JERA POWER RN B.V.,NEW DELHI,Electric power generation using other non conventional sources,"12,914.02",200.39,
"208
9",CORNING TECHNOLOGIES INDIA PVT LTD,Netherlands,CORNING FINANCE BV,NEW DELHI,"Manufacture of ophthalmic goods, eyeglasses, sunglasses, lenses ground to prescription,
contact lenses,",5.91,0.09,
"209
0",HOWDEN SOLYVENT INDIA P LTD(FLAKT INDIA,Netherlands,Howden International Holdings BV,CHENNAI,"Manufacture of other general purpose machinery n.e.c. ( fans intended for industrial applications, exhaust",198.00,3.07,
"209
1","METECNO (INDIA) PVT., LTD.,",Netherlands,Metecno Holding Asia BV,CHENNAI,Manufacture of other fabricated metal products n.e.c.,6.53,0.10,
"209
2",DIVYESH POWER P LTD,Netherlands,SUNEDISON NETHERLANDS APAC HOLDCO B V,CHENNAI,Electric power generation using solar energy,0.00,0.00,
"209
3",GROWRITE SUBSTRATES INDIA PVT. LTD.,Netherlands,P EN R  International BV,CHENNAI,"Manufacture of carpets, and other floor coverings made of jute, mesta and coir",6.21,0.10,
"209
4",ZUVAN ENERGY PRIVATE LIMITED,Netherlands,SUNEDISON NETHERLANDS APAC HOLDCO B.V,CHENNAI,Electric power generation using solar energy,0.00,0.00,
"209
5",RIJK ZWAAN INDIA SEEDS PVT LTD,Netherlands,RIJK ZWAAN MINORITY PARTICIPATION B.V,BANGALORE,Growing of vegetable seeds (except beet seed),47.21,0.73,
"209
6",AEGON LIFE INSURANCE COMPANY LTD,Netherlands,AEGON INDIA HOLDING BV,MUMBAI,Life insurance,156.00,2.42,
"209
7",VOLKSWAGEN FINANCE PVT LTD,Netherlands,VOLKSWAGEN FINANCIAL OVERSEAS B.V,MUMBAI,Other business support service activities n.e.c.,31.64,0.49,
"209
8",PICTOR DIAGNOSTICS INDIA PVT LTD,NewZealand,SARITA KUMBLE,MUMBAI,"Wholesale of scientific, medical and surgical machinery and equipment",0.00,0.00,
"209
9",CRICHQ INDIA PRIVATE LIMITED,NewZealand,CRICHQ LTD,BANGALORE,Other information technology and computer service activities n.e.c,0.10,0.00,
"210
0",PATTON REFRIGERATION INDIA PVT.LTD.,NewZealand,PATTON LIMITED,NEW DELHI,"Wholesale of other machinery, equipment and supplies n.e.c. including computer-controlled machine tools",14.55,0.23,
"210
1",MERA JOB INDIA PRIVATE LIMITED,Norway,TORE MYRHOLT,NEW DELHI,Activities of call centres,13.54,0.21,
"210
2",ALWAYE CONFERENCE CENTRE PVT LTD,Norway,BERNT AKSEL LARSEN,KOCHI,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in house",6.99,0.11,
"210
3",ANVIL REAL ESTATE ANALYTICS P LTD,Norway,ANVIL AS,CHENNAI,"Other financial service activities, except insurance and pension funding activities,
n.e.c.",1.58,0.02,
"210
4",NAMMO INDIA PRIVATE LIMITED,Norway,NAMMO AS,NEW DELHI,Other business support service activities n.e.c.,0.10,0.00,
"210
5",NAMMO INDIA PRIVATE LIMITED,Norway,NAMMO RAUFOSS AS,NEW DELHI,Other business support service activities n.e.c.,0.00,0.00,
2106,PERFORMALAB PRIVATE,Norway,EUROPEAN MUD COMPANY,AHMEDABAD,Technical testing and analysis,0.40,0.01,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,LIMITED,,AS,,,,,
"210
7",AGRINOS INDIA PVT LTD,Norway,AGRINOS AS,NEW DELHI,Other supporting activities including agricultural gardening (excluding parks and gardening activities),23.81,0.37,
"210
8",AGRINOS INDIA PVT LTD,Norway,AGRINOS AS,NEW DELHI,"Other supporting activities including agricultural gardening (excluding parks and
gardening activities)",25.72,0.40,
"210
9",KONGSBERG AUTOMOTIVE INDIA PVT LTD,Norway,KONGBERG AUTOMOTIVE HOLDING ASA,MUMBAI,"Manufacture of diverse parts and accessories for motor vehecles sucs as brakes, gearboxes, axles, road",23.75,0.37,
"211
0",NORSE SPIRITUAL TAVEL AND LEARN PRIVATE,Norway,KJELL GEORGE SANDVIK,PANAJI,Travel agency activities,0.24,0.00,
"211
1",ALWAYE CONFERENCE CENTRE PVT LTD,Norway,BERNT AKSEL LARSEN,KOCHI,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in house",2.53,0.04,
"211
2",ALWAYE CONFERENCE CENTRE PVT LTD,Norway,BERNT AKSEL LARSEN,KOCHI,"Hotels and Motels, inns, resorts providing short term lodging facilities includes
accommodation in house",3.03,0.05,
"211
3",ALWAYE CONFERENCE CENTRE PVT LTD,Norway,BERNT AKSEL LARSEN,KOCHI,"Hotels and Motels, inns, resorts providing short term lodging facilities includes
accommodation in house",13.98,0.22,
"211
4",ALWAYE CONFERENCE CENTRE PVT LTD,Norway,BERNT AKSEL LARSEN,KOCHI,"Hotels and Motels, inns, resorts providing short term lodging facilities includes
accommodation in house",13.32,0.21,
"211
5",ALWAYE CONFERENCE CENTRE PVT LTD,Norway,BERNT AKSEL LARSEN,KOCHI,"Hotels and Motels, inns, resorts providing short term lodging facilities includes
accommodation in house",13.87,0.22,
"211
6",ALWAYE CONFERENCE CENTRE PVT LTD,Norway,BERNT AKSEL LARSEN,KOCHI,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in house",13.25,0.21,
"211
7",ALWAYE CONFERENCE CENTRE PVT LTD,Norway,BERNT AKSEL LARSEN,KOCHI,"Hotels and Motels, inns, resorts providing short term lodging facilities includes
accommodation in house",12.44,0.19,
"211
8",ALWAYE CONFERENCE CENTRE PVT LTD,Norway,BERNT AKSEL LARSEN,KOCHI,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in house",10.60,0.16,
"211
9",RAHA POLY PRODUCTS LIMITED,Oman,POLY PRODUCTS LLC,HYDERABAD,Manufacture of mattresses and pillows,4.50,0.07,
"212
0",RAHA POLY PRODUCTS LIMITED,Oman,POLY PRODUCTS LLC,HYDERABAD,Manufacture of mattresses and pillows,4.04,0.06,
2121,JURIMATRIX SERVICES INDIA PVT. LTD.,Oman,RAJMAL PARAKH,BANGALORE,Legal activities,66.62,1.03,
2122,HAMLAI INDUSTRIES PRIVATE LIMITED,Oman,AJAY AJITKUMAR KARSANDAS,AHMEDABAD,Manufacture of other articles n.e.c.,10.96,0.17,
2123,HAMLAI INDUSTRIES PRIVATE LIMITED,Oman,SUJAY AJITKUMAR KARSANDAS,AHMEDABAD,Manufacture of other articles n.e.c.,10.96,0.17,
2124,RAHA POLY PRODUCTS LIMITED,Oman,POLY PRODUCTS LLC,HYDERABAD,Manufacture of mattresses and pillows,0.85,0.01,
"212
5",ITALCO-ITALY BATH SOLUTIONS PVT LTD,Oman,Smitha Santosh,BANGALORE,"Manufacture of bathing tubs, wash-basins, lavatory pans and covers, flushing cisterns and
similar sanitary-ware",0.30,0.00,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
"212
6",DYTECH POWER SOLUTIONS INDIA PVT LTD,Oman,WAQAS SULAIMAN MOHAMMED AL ADAWI,BANGALORE,Manufacture of other electrical equipment,0.05,0.00,
"212
7",DYTECH POWER SOLUTIONS INDIA PVT LTD,Oman,PREMCHAND DEVARAKONDA,BANGALORE,Manufacture of other electrical equipment,0.05,0.00,
"212
8",V-TECHWEB (INDIA) PVT LTD,Oman,SUJAY AJITKUMAR HAMLAI,MUMBAI,Construction of buildings carried out on own-account basis or on a fee or contract basis,24.75,0.38,
"212
9",V-TECHWEB (INDIA) PVT LTD,Oman,AJAY AJITKUMAR HAMLAI,MUMBAI,"Construction of buildings carried out on own-account basis or on a fee or contract
basis",24.75,0.38,
"213
0",ZYNOVA HOSPITALS PVT LTD,Oman,SUJAY AJIT KUMAR KARSANDAS,MUMBAI,Hospital activities,54.09,0.84,
"213
1",HAMLAI INDUSTRIES PRIVATE LIMITED,Oman,AJAY AJIT KUMAR KARSANDAS,AHMEDABAD,Manufacture of other articles n.e.c.,9.79,0.15,
"213
2",HAMLAI INDUSTRIES PRIVATE LIMITED,Oman,SUJAY AJIT KUMAR KARSANDAS,AHMEDABAD,Manufacture of other articles n.e.c.,9.79,0.15,
"213
3",NLGIC SUPPORT SERVIVES P LTD,Oman,National Life and General Insurance Comp,CHENNAI,Other activities auxiliary to insurance and pension funding,0.10,0.00,
"213
4",NLGIC SUPPORT SERVIVES P LTD,Oman,National Life and General Insurance Comp,CHENNAI,Other activities auxiliary to insurance and pension funding,8.43,0.13,
"213
5",NLGIC SUPPORT SERVIVES P LTD,Oman,National Life and General Insurance Comp,CHENNAI,Other activities auxiliary to insurance and pension funding,15.85,0.25,
"213
6",ZYNOVA HOSPITALS PVT LTD,Oman,AJAY AJIT KUMAR KARSANDAS,MUMBAI,Hospital activities,54.09,0.84,
"213
7",CHAITANYA RURAL INTERMEDIATION DEVELOPME,Oman,Sham Kishor Bhat,BANGALORE,Other monetary intermediation services n.e.c.,0.50,0.01,
"213
8",SIGNURE TECHNOLOGY PVT LTD,Panama,HOCHSTEIN INVEST INC,REGION NOT INDICATED,"Other information technology
and computer service activities n.e.c",2.00,0.03,
"213
9",LUPIN LTD.,Philippines,MENELEO HERNANDEZ,MUMBAI,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, endocrine",0.53,0.01,
